customer_id,recency_days,transaction_count,amount,recency_score,frequency_score,monetary_score,rfm_score
7955,138,10,703,3,3,2,332
6165,44,10,891,5,3,3,533
23640,82,8,690,4,2,2,422
15200,183,9,507,2,2,1,221
31571,163,7,508,3,1,1,311
5762,112,9,976,4,2,3,423
1478,64,12,985,5,4,3,543
38659,107,13,1100,4,5,4,454
15838,176,12,1365,3,4,5,345
18633,83,9,1024,4,2,4,424
5203,440,7,554,1,1,1,111
11329,116,8,604,4,2,1,421
14160,93,13,1190,4,5,4,454
30663,302,8,758,1,2,2,122
21772,131,14,1525,3,5,5,355
13182,91,16,1763,4,5,5,455
17575,108,14,1546,4,5,5,455
36645,284,9,869,1,2,3,123
32461,178,8,730,2,2,2,222
31253,366,6,834,1,1,3,113
17425,444,3,298,1,1,1,111
26868,89,11,1182,4,4,4,444
11910,110,13,835,4,5,3,453
3869,127,9,1079,3,2,4,324
39899,264,7,803,2,1,2,212
20139,146,9,720,3,2,2,322
13579,175,5,649,3,1,2,312
16884,292,12,1449,1,4,5,145
13743,26,10,913,5,3,3,533
3978,73,8,758,5,2,2,522
12849,188,10,786,2,3,2,232
8569,163,16,1329,3,5,5,355
19568,158,7,465,3,1,1,311
5756,551,6,518,1,1,1,111
19373,210,4,284,2,1,1,211
4088,60,12,1126,5,4,4,544
24814,132,10,1280,3,3,5,335
9611,353,8,839,1,2,3,123
2638,64,6,477,5,1,1,511
27000,60,12,1422,5,4,5,545
30117,128,8,763,3,2,2,322
20793,124,10,1034,4,3,4,434
11606,119,5,381,4,1,1,411
8611,159,9,862,3,2,3,323
4583,94,12,869,4,4,3,443
15249,85,5,454,4,1,1,411
32469,155,9,1027,3,2,4,324
26473,71,8,1049,5,2,4,524
7627,479,8,809,1,2,2,122
15454,175,8,659,3,2,2,322
37049,83,12,1045,4,4,4,444
33297,125,11,1423,4,4,5,445
15267,186,13,1459,2,5,5,255
38851,233,7,679,2,1,2,212
2505,77,13,1338,4,5,5,455
4666,235,13,1211,2,5,4,254
3138,498,6,244,1,1,1,111
23080,121,10,971,4,3,3,433
4541,136,19,1640,3,5,5,355
31119,243,13,1336,2,5,5,255
27445,200,9,537,2,2,1,221
3058,47,8,513,5,2,1,521
30044,184,10,1077,2,3,4,234
33690,191,11,1095,2,4,4,244
11438,201,10,945,2,3,3,233
18847,69,11,890,5,4,3,543
24324,247,12,1230,2,4,5,245
6050,168,8,395,3,2,1,321
34816,23,15,1335,5,5,5,555
34238,25,10,991,5,3,3,533
14717,228,4,434,2,1,1,211
15215,365,10,968,1,3,3,133
30455,437,10,1300,1,3,5,135
13790,92,7,637,4,1,1,411
15970,165,9,902,3,2,3,323
28165,58,10,820,5,3,2,532
3336,213,10,889,2,3,3,233
7564,324,7,932,1,1,3,113
35189,183,7,692,2,1,2,212
778,101,11,817,4,4,2,442
19769,499,6,608,1,1,1,111
26400,436,10,966,1,3,3,133
33711,292,6,379,1,1,1,111
32216,133,14,1473,3,5,5,355
225,29,10,631,5,3,1,531
3193,99,13,1286,4,5,5,455
1778,55,11,1383,5,4,5,545
24015,136,15,1485,3,5,5,355
20279,184,10,779,2,3,2,232
25860,11,7,787,5,1,2,512
2722,194,12,1083,2,4,4,244
23733,321,5,278,1,1,1,111
31417,32,11,1015,5,4,4,544
5258,313,12,1162,1,4,4,144
30487,54,10,903,5,3,3,533
33721,134,19,1714,3,5,5,355
15303,128,12,1330,3,4,5,345
32594,214,7,416,2,1,1,211
24500,263,7,599,2,1,1,211
33331,12,12,1035,5,4,4,544
7944,14,13,1154,5,5,4,554
38980,32,11,972,5,4,3,543
34447,83,10,800,4,3,2,432
9385,172,16,1902,3,5,5,355
22481,988,1,185,1,1,1,111
6222,440,9,686,1,2,2,122
6095,71,10,704,5,3,2,532
10608,130,9,788,3,2,2,322
5681,139,15,1336,3,5,5,355
33209,106,7,496,4,1,1,411
6668,16,12,1071,5,4,4,544
26953,80,13,1366,4,5,5,455
5370,554,4,523,1,1,1,111
4559,391,11,1100,1,4,4,144
39348,20,11,1355,5,4,5,545
26643,136,10,1076,3,3,4,334
39846,571,7,662,1,1,2,112
36875,57,8,718,5,2,2,522
10520,126,8,795,3,2,2,322
24091,194,9,983,2,2,3,223
20292,230,14,1124,2,5,4,254
10851,64,16,1455,5,5,5,555
35449,194,11,1051,2,4,4,244
25526,69,14,1619,5,5,5,555
15827,8,8,842,5,2,3,523
1743,86,9,800,4,2,2,422
9283,463,7,507,1,1,1,111
5967,237,13,1119,2,5,4,254
11475,616,5,740,1,1,2,112
10073,95,8,1011,4,2,4,424
18787,37,16,1529,5,5,5,555
17421,248,7,848,2,1,3,213
23535,261,8,727,2,2,2,222
31696,114,13,1045,4,5,4,454
24134,181,10,871,2,3,3,233
6645,111,8,804,4,2,2,422
39371,4,16,1499,5,5,5,555
5703,134,15,1275,3,5,5,355
14144,212,5,374,2,1,1,211
20632,186,9,752,2,2,2,222
14525,98,10,1010,4,3,4,434
10510,257,13,984,2,5,3,253
5772,86,17,1664,4,5,5,455
11904,153,7,832,3,1,3,313
28988,22,11,1136,5,4,4,544
3622,438,10,878,1,3,3,133
27265,72,15,1218,5,5,4,554
19867,4,8,623,5,2,1,521
23312,44,10,1185,5,3,4,534
8562,27,10,999,5,3,3,533
24155,97,8,575,4,2,1,421
27620,85,11,1241,4,4,5,445
30074,129,12,1172,3,4,4,344
20143,148,11,1118,3,4,4,344
2197,58,11,939,5,4,3,543
31316,263,9,937,2,2,3,223
33619,46,7,508,5,1,1,511
6044,455,7,509,1,1,1,111
17764,368,8,756,1,2,2,122
18539,230,13,1339,2,5,5,255
38684,25,8,877,5,2,3,523
20464,258,13,1373,2,5,5,255
37589,115,11,874,4,4,3,443
37136,203,14,1262,2,5,5,255
35419,182,7,544,2,1,1,211
19745,35,7,462,5,1,1,511
35069,143,8,621,3,2,1,321
5866,90,16,1627,4,5,5,455
37932,420,12,1234,1,4,5,145
35990,182,19,1728,2,5,5,255
30344,580,4,485,1,1,1,111
2102,132,13,1334,3,5,5,355
9262,167,12,1731,3,4,5,345
4223,142,16,1498,3,5,5,355
11663,131,6,372,3,1,1,311
19354,10,5,760,5,1,2,512
24480,115,11,1009,4,4,4,444
757,97,8,609,4,2,1,421
29664,25,6,531,5,1,1,511
4459,5,14,1660,5,5,5,555
16828,500,5,740,1,1,2,112
26386,16,10,1004,5,3,4,534
16998,519,5,313,1,1,1,111
1364,34,13,1220,5,5,4,554
12601,23,10,1191,5,3,4,534
36742,56,11,1112,5,4,4,544
14977,202,13,1333,2,5,5,255
15415,100,13,1254,4,5,5,455
30164,249,11,684,2,4,2,242
25817,22,6,608,5,1,1,511
31818,166,5,586,3,1,1,311
11476,106,11,1082,4,4,4,444
21860,65,11,1040,5,4,4,544
533,26,8,810,5,2,2,522
12746,106,10,650,4,3,2,432
26540,29,13,1273,5,5,5,555
10048,151,7,446,3,1,1,311
13386,96,11,1140,4,4,4,444
4084,430,7,746,1,1,2,112
19165,149,8,650,3,2,2,322
38600,154,7,536,3,1,1,311
2010,128,9,882,3,2,3,323
5042,146,15,1298,3,5,5,355
34636,127,8,637,3,2,1,321
24741,470,9,1086,1,2,4,124
38008,129,10,832,3,3,3,333
24486,170,12,1139,3,4,4,344
17633,429,6,770,1,1,2,112
17185,14,6,444,5,1,1,511
19196,23,13,1015,5,5,4,554
19902,95,14,1814,4,5,5,455
26393,244,10,1026,2,3,4,234
8723,109,11,1319,4,4,5,445
4857,155,9,699,3,2,2,322
29583,223,5,625,2,1,1,211
25444,574,7,1000,1,1,3,113
29844,330,9,1257,1,2,5,125
9639,209,11,1354,2,4,5,245
37244,271,8,866,1,2,3,123
19659,408,10,981,1,3,3,133
17041,58,6,674,5,1,2,512
9303,249,7,690,2,1,2,212
33405,29,7,784,5,1,2,512
4440,71,9,869,5,2,3,523
27696,225,9,708,2,2,2,222
10460,94,7,707,4,1,2,412
38985,118,12,1299,4,4,5,445
30225,248,9,719,2,2,2,222
19488,130,6,625,3,1,1,311
39162,83,8,820,4,2,2,422
35302,331,8,813,1,2,2,122
34924,203,6,710,2,1,2,212
18005,431,8,937,1,2,3,123
33090,332,5,506,1,1,1,111
31712,244,9,1119,2,2,4,224
24271,191,16,1187,2,5,4,254
21128,131,9,930,3,2,3,323
3286,449,8,908,1,2,3,123
81,190,6,479,2,1,1,211
6304,241,12,1369,2,4,5,245
34016,207,8,612,2,2,1,221
27744,341,8,860,1,2,3,123
7662,298,5,384,1,1,1,111
13496,152,12,1443,3,4,5,345
20712,196,11,1382,2,4,5,245
15309,220,9,669,2,2,2,222
14724,170,12,879,3,4,3,343
21456,91,16,1780,4,5,5,455
17222,184,9,808,2,2,2,222
26871,173,8,829,3,2,3,323
17630,71,9,698,5,2,2,522
33156,99,15,1846,4,5,5,455
33907,488,8,766,1,2,2,122
38765,214,2,93,2,1,1,211
1424,434,15,1834,1,5,5,155
39904,181,10,837,2,3,3,233
22957,155,6,309,3,1,1,311
27856,364,11,1254,1,4,5,145
2198,110,10,1016,4,3,4,434
23034,372,8,822,1,2,2,122
37086,459,13,1002,1,5,3,153
23878,141,9,952,3,2,3,323
20306,81,12,1221,4,4,4,444
33053,435,7,560,1,1,1,111
19492,90,11,1028,4,4,4,444
4905,108,8,825,4,2,2,422
14025,63,9,747,5,2,2,522
16287,171,9,566,3,2,1,321
10450,80,18,1568,4,5,5,455
4340,125,10,955,4,3,3,433
27556,173,16,1776,3,5,5,355
10969,134,11,867,3,4,3,343
10773,225,9,651,2,2,2,222
37384,465,10,811,1,3,2,132
13445,170,9,678,3,2,2,322
24176,58,7,595,5,1,1,511
24389,159,12,1002,3,4,3,343
16678,142,13,1356,3,5,5,355
11644,157,11,1027,3,4,4,344
2288,372,9,1035,1,2,4,124
37119,106,9,675,4,2,2,422
8176,70,14,1140,5,5,4,554
25866,205,7,554,2,1,1,211
2284,28,10,1031,5,3,4,534
23140,281,11,1251,1,4,5,145
33616,121,12,646,4,4,2,442
30577,148,15,1473,3,5,5,355
14135,535,6,564,1,1,1,111
16424,290,5,280,1,1,1,111
17498,218,9,628,2,2,1,221
6635,57,12,974,5,4,3,543
6876,122,14,1382,4,5,5,455
35616,242,11,975,2,4,3,243
15788,46,11,1218,5,4,4,544
4486,48,9,864,5,2,3,523
37763,594,5,387,1,1,1,111
22839,185,13,1475,2,5,5,255
33133,78,8,665,4,2,2,422
26171,144,6,591,3,1,1,311
38864,145,8,911,3,2,3,323
19788,103,7,894,4,1,3,413
36058,53,8,914,5,2,3,523
19016,76,6,463,5,1,1,511
2179,421,11,1434,1,4,5,145
18075,278,7,659,1,1,2,112
24700,145,16,1993,3,5,5,355
5117,189,14,910,2,5,3,253
7711,271,13,1149,1,5,4,154
15346,137,11,1290,3,4,5,345
30342,178,6,626,2,1,1,211
32399,476,6,468,1,1,1,111
32485,320,9,712,1,2,2,122
12926,211,7,718,2,1,2,212
363,194,9,986,2,2,3,223
11939,186,13,728,2,5,2,252
2596,95,7,589,4,1,1,411
19729,302,11,1059,1,4,4,144
26132,370,8,783,1,2,2,122
22460,94,13,1774,4,5,5,455
8396,39,15,778,5,5,2,552
3218,432,8,718,1,2,2,122
5823,99,14,1563,4,5,5,455
8511,229,10,943,2,3,3,233
23615,433,5,441,1,1,1,111
13875,62,6,756,5,1,2,512
20332,82,6,487,4,1,1,411
847,220,16,1621,2,5,5,255
23068,207,9,702,2,2,2,222
21101,181,13,905,2,5,3,253
24940,146,21,2362,3,5,5,355
8056,205,13,943,2,5,3,253
552,127,13,1733,3,5,5,355
12605,73,7,352,5,1,1,511
12873,227,6,489,2,1,1,211
9325,109,7,663,4,1,2,412
9561,121,7,760,4,1,2,412
10142,36,11,918,5,4,3,543
13804,171,7,651,3,1,2,312
15783,614,5,560,1,1,1,111
1989,30,12,1019,5,4,4,544
18721,56,13,881,5,5,3,553
10125,110,15,1235,4,5,5,455
36697,160,10,1239,3,3,5,335
5917,66,11,1145,5,4,4,544
24268,165,6,666,3,1,2,312
21262,245,11,1229,2,4,5,245
10777,34,11,808,5,4,2,542
3629,178,8,721,2,2,2,222
18780,44,9,867,5,2,3,523
14522,106,12,939,4,4,3,443
28927,184,13,1006,2,5,4,254
10750,459,5,602,1,1,1,111
18516,178,6,753,2,1,2,212
22590,63,9,758,5,2,2,522
10793,73,16,1565,5,5,5,555
22386,21,10,824,5,3,2,532
20812,142,19,1666,3,5,5,355
22318,454,7,678,1,1,2,112
26828,115,12,1102,4,4,4,444
39841,32,10,623,5,3,1,531
28715,212,8,520,2,2,1,221
35287,173,13,842,3,5,3,353
38378,237,9,851,2,2,3,223
21284,16,12,1285,5,4,5,545
30766,105,12,990,4,4,3,443
39793,201,11,1272,2,4,5,245
10587,157,7,521,3,1,1,311
24369,217,6,374,2,1,1,211
33932,370,4,134,1,1,1,111
2356,9,8,685,5,2,2,522
9554,69,19,1804,5,5,5,555
34057,109,11,1005,4,4,4,444
35236,133,10,969,3,3,3,333
9765,11,13,1306,5,5,5,555
17902,93,12,1082,4,4,4,444
37901,409,12,1153,1,4,4,144
4053,113,12,1364,4,4,5,445
26694,218,6,598,2,1,1,211
16682,62,15,1474,5,5,5,555
2173,109,17,2208,4,5,5,455
32061,197,15,1236,2,5,5,255
8664,148,15,1251,3,5,5,355
36951,446,9,827,1,2,3,123
26063,139,11,1223,3,4,4,344
6922,66,7,831,5,1,3,513
276,387,7,722,1,1,2,112
39744,266,11,1030,1,4,4,144
12613,3,13,1074,5,5,4,554
38900,155,9,637,3,2,1,321
26466,6,11,870,5,4,3,543
28614,240,7,660,2,1,2,212
39341,142,10,874,3,3,3,333
18149,489,12,738,1,4,2,142
1697,85,6,448,4,1,1,411
3540,76,10,1007,5,3,4,534
29603,402,7,508,1,1,1,111
29468,156,10,1359,3,3,5,335
20686,120,10,941,4,3,3,433
13321,180,12,1535,2,4,5,245
10224,101,9,844,4,2,3,423
2035,494,8,497,1,2,1,121
35905,27,11,1148,5,4,4,544
39444,80,6,476,4,1,1,411
35198,177,5,380,2,1,1,211
1886,133,9,897,3,2,3,323
4956,151,9,1039,3,2,4,324
4051,314,6,523,1,1,1,111
32732,267,11,690,1,4,2,142
20539,514,6,592,1,1,1,111
15279,161,8,866,3,2,3,323
14738,168,11,979,3,4,3,343
34728,438,5,528,1,1,1,111
37831,66,12,812,5,4,2,542
11984,150,12,1236,3,4,5,345
25350,135,8,741,3,2,2,322
11908,93,12,892,4,4,3,443
6839,151,18,1622,3,5,5,355
27392,129,7,830,3,1,3,313
13151,5,14,1362,5,5,5,555
7994,118,9,791,4,2,2,422
30673,164,14,1397,3,5,5,355
8259,212,13,1418,2,5,5,255
17154,69,14,1459,5,5,5,555
34490,189,8,751,2,2,2,222
36212,159,6,536,3,1,1,311
2518,29,9,623,5,2,1,521
24113,310,7,751,1,1,2,112
38214,255,14,1128,2,5,4,254
19981,149,16,1306,3,5,5,355
25560,96,8,915,4,2,3,423
1564,83,8,913,4,2,3,423
6844,146,11,1026,3,4,4,344
30950,19,14,1535,5,5,5,555
27883,379,8,683,1,2,2,122
37456,39,7,463,5,1,1,511
10913,202,7,520,2,1,1,211
30136,348,8,879,1,2,3,123
26906,153,6,960,3,1,3,313
10708,55,13,1053,5,5,4,554
3670,89,15,1775,4,5,5,455
18775,266,13,1248,1,5,5,155
7258,32,11,1106,5,4,4,544
26273,113,8,721,4,2,2,422
31424,119,6,620,4,1,1,411
26030,378,8,685,1,2,2,122
15499,112,10,975,4,3,3,433
1956,369,3,226,1,1,1,111
16058,64,10,920,5,3,3,533
36052,233,8,567,2,2,1,221
8157,303,10,776,1,3,2,132
31151,417,11,815,1,4,2,142
32106,36,11,991,5,4,3,543
27483,181,12,993,2,4,3,243
454,131,15,1203,3,5,4,354
12748,167,9,882,3,2,3,323
1192,332,5,427,1,1,1,111
21271,57,8,649,5,2,2,522
20182,114,9,596,4,2,1,421
27490,184,10,1180,2,3,4,234
25966,127,11,1052,3,4,4,344
1917,128,8,751,3,2,2,322
23060,164,9,1047,3,2,4,324
19796,73,9,658,5,2,2,522
17790,78,6,845,4,1,3,413
34661,393,12,1406,1,4,5,145
9018,166,13,1596,3,5,5,355
34466,142,8,875,3,2,3,323
35290,216,6,420,2,1,1,211
2819,59,9,968,5,2,3,523
31096,168,9,695,3,2,2,322
20977,88,13,1189,4,5,4,454
20780,162,8,660,3,2,2,322
23995,394,9,898,1,2,3,123
3878,155,11,899,3,4,3,343
13171,339,12,1412,1,4,5,145
7978,126,12,788,3,4,2,342
39016,112,9,824,4,2,2,422
11842,557,4,569,1,1,1,111
18590,314,9,1019,1,2,4,124
1905,268,15,1429,1,5,5,155
25980,345,7,759,1,1,2,112
28226,111,18,2001,4,5,5,455
25422,214,13,1017,2,5,4,254
31389,9,12,980,5,4,3,543
29930,117,10,939,4,3,3,433
20769,42,9,784,5,2,2,522
37061,564,5,427,1,1,1,111
37473,78,9,584,4,2,1,421
26752,106,16,1564,4,5,5,455
9938,482,11,1014,1,4,4,144
27977,118,14,1632,4,5,5,455
36838,120,5,419,4,1,1,411
33044,84,7,678,4,1,2,412
30316,104,9,736,4,2,2,422
30095,147,11,1212,3,4,4,344
39023,66,9,720,5,2,2,522
34683,279,11,1261,1,4,5,145
10184,72,11,1258,5,4,5,545
24923,42,17,1815,5,5,5,555
20221,128,13,1525,3,5,5,355
23412,174,7,627,3,1,1,311
12756,91,8,633,4,2,1,421
17495,106,17,2007,4,5,5,455
3125,171,11,923,3,4,3,343
6609,123,13,1184,4,5,4,454
11558,83,8,680,4,2,2,422
3334,148,13,1465,3,5,5,355
16952,103,12,1220,4,4,4,444
36730,97,9,895,4,2,3,423
10958,307,4,459,1,1,1,111
37302,176,11,918,3,4,3,343
10185,254,9,1162,2,2,4,224
17808,73,9,1016,5,2,4,524
21443,162,12,1120,3,4,4,344
27501,102,14,1189,4,5,4,454
8711,232,12,1014,2,4,4,244
21288,180,15,941,2,5,3,253
5821,80,11,1043,4,4,4,444
38059,79,11,1265,4,4,5,445
29486,99,17,1565,4,5,5,455
26267,101,10,1012,4,3,4,434
37418,96,14,1517,4,5,5,455
27496,164,12,1154,3,4,4,344
26365,138,7,697,3,1,2,312
12460,237,8,1066,2,2,4,224
34180,76,12,877,5,4,3,543
860,166,16,1439,3,5,5,355
12016,245,7,465,2,1,1,211
24637,60,14,1388,5,5,5,555
22718,184,12,837,2,4,3,243
3548,101,17,1301,4,5,5,455
17762,191,8,1038,2,2,4,224
25023,179,17,1707,2,5,5,255
21459,190,8,814,2,2,2,222
38751,196,5,413,2,1,1,211
22694,32,9,955,5,2,3,523
2218,76,5,400,5,1,1,511
5430,120,10,807,4,3,2,432
9827,469,8,967,1,2,3,123
12916,156,9,842,3,2,3,323
38934,114,14,1613,4,5,5,455
35094,127,13,1430,3,5,5,355
16005,82,9,621,4,2,1,421
19525,154,10,866,3,3,3,333
34837,238,5,539,2,1,1,211
1140,179,9,1237,2,2,5,225
4392,411,7,789,1,1,2,112
1102,87,14,1193,4,5,4,454
17700,284,4,271,1,1,1,111
28684,182,11,885,2,4,3,243
2608,296,7,767,1,1,2,112
5748,128,11,1004,3,4,4,344
788,62,10,1023,5,3,4,534
1591,77,4,308,4,1,1,411
31087,86,7,635,4,1,1,411
28112,5,8,627,5,2,1,521
14818,288,3,264,1,1,1,111
30612,208,5,373,2,1,1,211
12441,193,7,749,2,1,2,212
6894,205,10,1228,2,3,5,235
8375,85,5,725,4,1,2,412
36892,104,15,1712,4,5,5,455
18100,96,12,1315,4,4,5,445
7703,484,8,456,1,2,1,121
7763,183,10,1242,2,3,5,235
16411,530,5,560,1,1,1,111
6525,176,8,807,3,2,2,322
3002,116,14,1469,4,5,5,455
25288,533,10,1126,1,3,4,134
10434,149,11,1027,3,4,4,344
33118,200,5,566,2,1,1,211
13909,66,10,943,5,3,3,533
22872,125,10,903,4,3,3,433
7758,205,15,1306,2,5,5,255
11995,162,9,747,3,2,2,322
38292,85,6,689,4,1,2,412
13857,113,11,1326,4,4,5,445
35795,108,10,762,4,3,2,432
4621,240,14,1276,2,5,5,255
29222,167,7,659,3,1,2,312
27688,201,14,1283,2,5,5,255
39019,107,8,942,4,2,3,423
19164,234,9,983,2,2,3,223
21351,157,10,1024,3,3,4,334
2630,20,8,707,5,2,2,522
31440,315,8,320,1,2,1,121
36385,89,13,1297,4,5,5,455
1272,24,8,778,5,2,2,522
32876,212,9,1011,2,2,4,224
31720,209,11,1137,2,4,4,244
30102,178,8,452,2,2,1,221
2910,154,8,709,3,2,2,322
2352,86,11,1456,4,4,5,445
37475,208,7,566,2,1,1,211
36165,133,9,622,3,2,1,321
21023,69,18,1626,5,5,5,555
16002,17,12,1075,5,4,4,544
20129,520,8,785,1,2,2,122
142,17,8,686,5,2,2,522
5116,383,8,781,1,2,2,122
18062,372,7,570,1,1,1,111
25275,210,8,673,2,2,2,222
17578,147,12,1125,3,4,4,344
2474,75,14,1536,5,5,5,555
312,72,11,1285,5,4,5,545
7289,601,3,264,1,1,1,111
16990,237,8,528,2,2,1,221
32180,284,15,1498,1,5,5,155
36149,135,9,1128,3,2,4,324
951,84,11,992,4,4,3,443
23025,88,7,548,4,1,1,411
19719,81,8,792,4,2,2,422
7884,590,5,367,1,1,1,111
16750,148,11,1126,3,4,4,344
16182,149,11,719,3,4,2,342
25921,249,10,777,2,3,2,232
554,18,12,1157,5,4,4,544
28640,682,3,320,1,1,1,111
604,178,10,707,2,3,2,232
11430,2,10,739,5,3,2,532
37033,256,14,1362,2,5,5,255
28146,61,10,958,5,3,3,533
22813,60,9,783,5,2,2,522
24265,61,11,1144,5,4,4,544
30590,166,13,1140,3,5,4,354
14396,410,6,429,1,1,1,111
4845,42,10,1071,5,3,4,534
13273,450,10,653,1,3,2,132
23884,180,9,812,2,2,2,222
33401,111,10,918,4,3,3,433
17922,195,13,1565,2,5,5,255
14688,220,9,929,2,2,3,223
24620,251,6,605,2,1,1,211
569,180,7,880,2,1,3,213
4409,140,17,1751,3,5,5,355
28608,164,11,1225,3,4,4,344
6214,158,10,1012,3,3,4,334
16456,51,12,801,5,4,2,542
8792,198,9,1369,2,2,5,225
26039,71,11,868,5,4,3,543
4021,152,17,1577,3,5,5,355
21070,106,12,1053,4,4,4,444
7566,3,9,745,5,2,2,522
10062,549,5,435,1,1,1,111
28207,138,9,1066,3,2,4,324
2556,100,6,346,4,1,1,411
13245,401,10,1078,1,3,4,134
34514,318,9,969,1,2,3,123
8276,110,8,584,4,2,1,421
7762,104,9,763,4,2,2,422
31090,173,15,1595,3,5,5,355
27133,111,14,1183,4,5,4,454
8177,111,15,1298,4,5,5,455
10009,91,7,625,4,1,1,411
32817,256,8,816,2,2,2,222
31979,469,8,920,1,2,3,123
39568,97,12,1573,4,4,5,445
7359,111,11,1167,4,4,4,444
38457,76,11,838,5,4,3,543
25803,559,7,597,1,1,1,111
36984,237,8,752,2,2,2,222
20035,412,5,587,1,1,1,111
9293,236,7,584,2,1,1,211
23254,141,12,1477,3,4,5,345
23477,133,13,1374,3,5,5,355
14949,132,11,1299,3,4,5,345
2548,93,9,1020,4,2,4,424
14067,466,7,507,1,1,1,111
25756,176,13,1230,3,5,5,355
21465,112,7,818,4,1,2,412
16776,26,9,909,5,2,3,523
29755,170,12,1244,3,4,5,345
30879,343,12,1357,1,4,5,145
19916,419,8,601,1,2,1,121
14291,198,14,1575,2,5,5,255
38608,382,11,914,1,4,3,143
1129,370,4,147,1,1,1,111
5979,114,12,1287,4,4,5,445
14666,47,11,1017,5,4,4,544
39991,239,6,652,2,1,2,212
37078,115,8,627,4,2,1,421
6651,150,11,973,3,4,3,343
30180,192,8,751,2,2,2,222
22527,67,12,960,5,4,3,543
32904,59,15,1406,5,5,5,555
29712,90,6,656,4,1,2,412
15106,361,5,564,1,1,1,111
31520,222,8,995,2,2,3,223
16558,437,12,973,1,4,3,143
28119,109,9,919,4,2,3,423
18011,195,11,1041,2,4,4,244
28017,85,14,1292,4,5,5,455
4834,166,11,1386,3,4,5,345
7300,235,12,879,2,4,3,243
11911,167,11,933,3,4,3,343
4178,392,10,1046,1,3,4,134
31677,93,5,549,4,1,1,411
29791,469,7,602,1,1,1,111
24037,441,7,815,1,1,2,112
8470,56,8,552,5,2,1,521
25054,134,13,1184,3,5,4,354
6175,253,16,1458,2,5,5,255
20575,23,10,1083,5,3,4,534
28189,80,4,440,4,1,1,411
38388,168,9,647,3,2,2,322
27943,93,15,1310,4,5,5,455
37764,156,5,390,3,1,1,311
26689,110,15,1490,4,5,5,455
24008,357,13,862,1,5,3,153
34462,85,13,1229,4,5,5,455
35520,305,10,1228,1,3,5,135
18769,195,11,938,2,4,3,243
37942,159,9,904,3,2,3,323
25853,237,9,998,2,2,3,223
39121,281,7,828,1,1,3,113
30773,54,12,1132,5,4,4,544
8885,45,11,827,5,4,3,543
37516,156,11,1198,3,4,4,344
38711,155,10,827,3,3,3,333
17837,314,13,1188,1,5,4,154
28211,163,11,1296,3,4,5,345
28810,38,14,1554,5,5,5,555
14172,129,4,257,3,1,1,311
20365,164,10,1116,3,3,4,334
14425,443,8,458,1,2,1,121
37246,232,9,701,2,2,2,222
4085,141,18,1761,3,5,5,355
14609,230,10,754,2,3,2,232
2958,290,10,1145,1,3,4,134
8961,461,7,592,1,1,1,111
34854,124,12,1188,4,4,4,444
24437,175,11,1378,3,4,5,345
22643,32,9,1201,5,2,4,524
1572,353,11,1541,1,4,5,145
19153,100,11,1179,4,4,4,444
16549,35,8,834,5,2,3,523
27738,349,5,428,1,1,1,111
35923,381,7,520,1,1,1,111
35328,241,9,727,2,2,2,222
34093,124,9,1060,4,2,4,424
32719,176,6,467,3,1,1,311
15564,232,17,1345,2,5,5,255
33308,579,6,604,1,1,1,111
37330,198,10,632,2,3,1,231
9464,54,8,555,5,2,1,521
31540,205,5,649,2,1,2,212
12285,241,10,918,2,3,3,233
33698,151,19,1817,3,5,5,355
39924,182,8,754,2,2,2,222
39298,215,7,892,2,1,3,213
4287,122,9,1015,4,2,4,424
24843,133,15,1410,3,5,5,355
17045,90,16,1394,4,5,5,455
6850,225,6,471,2,1,1,211
17582,235,9,1050,2,2,4,224
14734,141,12,958,3,4,3,343
38534,104,13,1220,4,5,4,454
25919,148,9,705,3,2,2,322
33956,39,9,1023,5,2,4,524
20309,137,6,515,3,1,1,311
29497,217,8,691,2,2,2,222
13798,116,11,1125,4,4,4,444
17883,131,10,938,3,3,3,333
10985,237,7,840,2,1,3,213
26986,113,11,953,4,4,3,443
4692,242,10,872,2,3,3,233
17661,242,9,811,2,2,2,222
279,282,7,510,1,1,1,111
13250,126,4,418,3,1,1,311
23050,120,16,1741,4,5,5,455
32415,144,6,460,3,1,1,311
23932,315,7,1028,1,1,4,114
4375,159,8,737,3,2,2,322
8265,199,5,483,2,1,1,211
30243,483,8,779,1,2,2,122
23177,509,6,775,1,1,2,112
11399,380,12,842,1,4,3,143
6543,163,11,1403,3,4,5,345
20597,110,4,439,4,1,1,411
33256,254,9,1060,2,2,4,224
20679,219,9,667,2,2,2,222
1449,443,9,682,1,2,2,122
29515,29,11,1094,5,4,4,544
6362,85,13,1475,4,5,5,455
30517,172,7,721,3,1,2,312
15841,479,5,452,1,1,1,111
9599,483,4,433,1,1,1,111
15549,464,9,1101,1,2,4,124
22071,44,14,1330,5,5,5,555
30145,93,7,857,4,1,3,413
3295,34,15,1238,5,5,5,555
32525,41,17,1153,5,5,4,554
28915,483,5,319,1,1,1,111
39714,160,9,1029,3,2,4,324
2421,469,8,881,1,2,3,123
11829,205,12,1236,2,4,5,245
23075,196,2,181,2,1,1,211
15732,176,10,1058,3,3,4,334
21480,94,10,912,4,3,3,433
31457,49,14,1428,5,5,5,555
10780,145,8,819,3,2,2,322
736,37,14,1457,5,5,5,555
15705,511,10,1224,1,3,4,134
